 ,Label,Area,Mean,Min,Max,XM,YM,BX,BY,Width,Height,IntDen,RawIntDen,Slice,Type
217,GFP_colonies:0217-1783,519,0.0000,0,0,3254.9297,1782.8468,3241,1770,27,26,0.0000,0.0000,1,1
218,GFP_colonies:0218-1788,686,0.0000,0,0,3682.8397,1787.9052,3667,1771,32,34,0.0000,0.0000,1,1
219,GFP_colonies:0219-1783,368,0.0000,0,0,3505.0734,1783.7554,3493,1772,23,23,0.0000,0.0000,1,1
220,GFP_colonies:0220-1780,237,255.0000,255,255,4084.3523,1780.3354,4076,1772,17,17,60435.0000,60435.0000,1,2
221,GFP_colonies:0221-1789,603,0.0000,0,0,2891.4270,1788.7587,2877,1774,30,30,0.0000,0.0000,1,1
222,GFP_colonies:0222-1795,985,141.8680,0,255,3857.0128,1789.6460,3844,1776,38,38,139740.0000,139740.0000,1,2
223,GFP_colonies:0223-1796,882,162.1939,0,255,2737.8494,1791.1774,2725,1778,36,37,143055.0000,143055.0000,1,2
224,GFP_colonies:0224-1802,940,207.7979,0,255,3453.4987,1798.5470,3438,1783,36,38,195330.0000,195330.0000,1,2
225,GFP_colonies:0225-1799,409,0.0000,0,0,3209.1430,1798.5733,3196,1787,24,24,0.0000,0.0000,1,1
226,GFP_colonies:0226-1817,1900,185.7474,0,255,3370.4342,1812.0311,3348,1790,52,54,352920.0000,352920.0000,1,2
227,GFP_colonies:0227-1815,1057,186.9678,0,255,3090.3374,1811.5903,3075,1796,40,38,197625.0000,197625.0000,1,2
228,GFP_colonies:0228-1814,327,0.0000,0,0,3498.8853,1814.2982,3489,1803,22,23,0.0000,0.0000,1,1
229,GFP_colonies:0229-1828,989,179.4540,0,255,2720.4684,1824.1681,2706,1809,38,38,177480.0000,177480.0000,1,2
230,GFP_colonies:0230-1835,1433,214.2498,0,255,3543.5839,1831.8654,3519,1812,58,46,307020.0000,307020.0000,1,2
231,GFP_colonies:0231-1827,505,0.0000,0,0,3591.0723,1827.2208,3578,1814,27,27,0.0000,0.0000,1,1
232,GFP_colonies:0232-1834,945,0.0000,0,0,3898.9455,1833.5974,3882,1816,35,36,0.0000,0.0000,1,1
233,GFP_colonies:0233-1836,806,0.0000,0,0,3817.4293,1836.6352,3801,1819,34,35,0.0000,0.0000,1,1
234,GFP_colonies:0234-1834,228,0.0000,0,0,3469.7895,1834.6360,3461,1826,18,17,0.0000,0.0000,1,1
235,GFP_colonies:0235-1844,399,0.0000,0,0,3331.3521,1844.2594,3319,1833,24,23,0.0000,0.0000,1,1
236,GFP_colonies:0236-1848,605,0.0000,0,0,3132.9000,1848.0471,3118,1835,29,27,0.0000,0.0000,1,1
237,GFP_colonies:0237-1856,537,0.0000,0,0,2678.0885,1857.5894,2665,1841,26,30,0.0000,0.0000,1,1
238,GFP_colonies:0238-1858,580,0.0000,0,0,2427.3431,1858.7948,2415,1843,27,30,0.0000,0.0000,1,1
239,GFP_colonies:0239-1853,416,255.0000,255,255,4041.2524,1853.6659,4029,1843,25,21,106080.0000,106080.0000,1,2
240,GFP_colonies:0240-1860,551,0.0000,0,0,2748.2278,1860.2060,2735,1846,26,28,0.0000,0.0000,1,1
241,GFP_colonies:0241-1862,336,0.0000,0,0,2605.3214,1861.4256,2593,1850,24,24,0.0000,0.0000,1,1
242,GFP_colonies:0242-1867,701,255.0000,255,255,2929.9208,1866.8053,2915,1852,30,30,178755.0000,178755.0000,1,2
243,GFP_colonies:0243-1875,1115,142.9372,0,255,3755.8888,1869.8392,3742,1856,43,39,159375.0000,159375.0000,1,2
244,GFP_colonies:0244-1882,1556,117.3393,0,255,1960.0168,1874.5782,1945,1859,48,47,182580.0000,182580.0000,1,2
245,GFP_colonies:0245-1879,1137,99.3536,0,255,2339.3262,1873.8183,2326,1861,41,37,112965.0000,112965.0000,1,2
246,GFP_colonies:0246-1874,526,0.0000,0,0,2398.8517,1875.2148,2386,1861,25,27,0.0000,0.0000,1,1
247,GFP_colonies:0247-1881,681,0.0000,0,0,2589.5646,1881.1402,2576,1863,27,37,0.0000,0.0000,1,1
248,GFP_colonies:0248-1881,640,0.0000,0,0,2485.3063,1881.0609,2469,1866,32,30,0.0000,0.0000,1,1
249,GFP_colonies:0249-1905,1954,0.0000,0,0,2046.4959,1906.0379,2022,1879,50,53,0.0000,0.0000,1,1
250,GFP_colonies:0250-1901,984,163.5213,0,255,2876.7203,1895.8534,2863,1881,39,41,160905.0000,160905.0000,1,2
251,GFP_colonies:0251-1910,1878,0.0000,0,0,1994.0016,1911.4100,1968,1884,51,52,0.0000,0.0000,1,1
252,GFP_colonies:0252-1904,1060,255.0000,255,255,2105.6472,1904.5972,2087,1886,37,37,270300.0000,270300.0000,1,2
253,GFP_colonies:0253-1899,480,0.0000,0,0,2651.3354,1899.8604,2637,1886,28,27,0.0000,0.0000,1,1
254,GFP_colonies:0254-1905,990,183.1364,0,255,3592.1526,1901.7447,3577,1886,38,39,181305.0000,181305.0000,1,2
255,GFP_colonies:0255-1903,621,0.0000,0,0,3695.2488,1903.4098,3678,1889,33,29,0.0000,0.0000,1,1
256,GFP_colonies:0256-1911,1070,154.4299,0,255,2538.2917,1905.2716,2524,1891,39,40,165240.0000,165240.0000,1,2
257,GFP_colonies:0257-1912,978,43.5429,0,255,3248.7096,1897.9311,3241,1891,38,43,42585.0000,42585.0000,1,2
258,GFP_colonies:0258-1911,1140,110.9474,0,255,4058.2077,1907.0081,4045,1895,48,33,126480.0000,126480.0000,1,2
259,GFP_colonies:0259-1916,1400,0.0000,0,0,2151.2214,1916.9807,2130,1896,43,41,0.0000,0.0000,1,1
260,GFP_colonies:0260-1915,898,181.1693,0,255,2722.0533,1912.0078,2708,1898,40,34,162690.0000,162690.0000,1,2
261,GFP_colonies:0261-1933,1572,103.1679,0,255,2668.3318,1939.2453,2653,1906,56,54,162180.0000,162180.0000,1,2
262,GFP_colonies:0262-1926,905,166.5249,0,255,3322.3308,1922.0212,3309,1908,36,37,150705.0000,150705.0000,1,2
263,GFP_colonies:0263-1919,204,255.0000,255,255,3988.5294,1919.3480,3981,1911,15,17,52020.0000,52020.0000,1,2
264,GFP_colonies:0264-1934,1418,121.7454,0,255,3010.4483,1926.5945,2990,1912,46,44,172635.0000,172635.0000,1,2
265,GFP_colonies:0265-1934,1232,156.0633,0,255,3107.4072,1928.7122,3092,1913,42,43,192270.0000,192270.0000,1,2
266,GFP_colonies:0266-1939,793,86.5006,0,255,2820.0651,1933.5558,2811,1922,31,35,68595.0000,68595.0000,1,2
267,GFP_colonies:0267-1945,409,0.0000,0,0,3227.0403,1945.9670,3216,1934,23,23,0.0000,0.0000,1,1
268,GFP_colonies:0268-1947,475,0.0000,0,0,3733.8389,1946.8368,3721,1935,24,25,0.0000,0.0000,1,1
269,GFP_colonies:0269-1961,1099,163.1165,0,255,2962.4972,1955.0462,2948,1940,40,42,179265.0000,179265.0000,1,2
270,GFP_colonies:0270-1954,628,0.0000,0,0,3760.1831,1954.4188,3746,1940,29,29,0.0000,0.0000,1,1
271,GFP_colonies:0271-1964,1510,112.8079,0,255,2143.0299,1955.9296,2129,1941,46,47,170340.0000,170340.0000,1,2
272,GFP_colonies:0272-1965,1074,177.1229,0,255,3589.8190,1960.8861,3574,1945,38,40,190230.0000,190230.0000,1,2
273,GFP_colonies:0273-1957,506,0.0000,0,0,3673.6067,1957.3083,3661,1945,25,25,0.0000,0.0000,1,1
274,GFP_colonies:0274-1963,569,0.0000,0,0,3458.3699,1963.6986,3443,1949,28,28,0.0000,0.0000,1,1
275,GFP_colonies:0275-1969,621,0.0000,0,0,2619.2150,1968.9847,2606,1955,28,28,0.0000,0.0000,1,1
276,GFP_colonies:0276-1979,527,255.0000,255,255,3967.5114,1979.2647,3955,1965,25,28,134385.0000,134385.0000,1,2
277,GFP_colonies:0277-1984,734,0.0000,0,0,2281.2057,1983.6417,2265,1967,33,35,0.0000,0.0000,1,1
278,GFP_colonies:0278-1997,1761,175.9370,0,255,3358.5947,1991.3132,3343,1967,40,60,309825.0000,309825.0000,1,2
279,GFP_colonies:0279-1987,658,0.0000,0,0,3512.4529,1985.8739,3498,1971,29,32,0.0000,0.0000,1,1
280,GFP_colonies:0280-1999,679,0.0000,0,0,2482.4455,1997.8078,2467,1983,31,32,0.0000,0.0000,1,1
281,GFP_colonies:0281-1998,325,0.0000,0,0,3184.1185,1997.6046,3174,1987,24,22,0.0000,0.0000,1,1
282,GFP_colonies:0282-2008,841,0.0000,0,0,2259.6153,2008.1504,2244,1990,32,36,0.0000,0.0000,1,1
283,GFP_colonies:0283-2014,1290,82.0349,0,255,2522.6157,2005.8639,2511,1994,53,40,105825.0000,105825.0000,1,2
284,GFP_colonies:0284-2009,376,0.0000,0,0,3197.7340,2009.8537,3184,1998,25,23,0.0000,0.0000,1,1
285,GFP_colonies:0285-2026,904,0.0000,0,0,2307.0885,2025.3584,2291,2008,33,37,0.0000,0.0000,1,1
286,GFP_colonies:0286-2025,630,0.0000,0,0,3619.1937,2024.1048,3605,2009,27,32,0.0000,0.0000,1,1
287,GFP_colonies:0287-2030,696,0.0000,0,0,3782.7443,2030.4770,3769,2014,29,32,0.0000,0.0000,1,1
288,GFP_colonies:0288-2046,1242,126.0628,0,255,3813.1059,2038.3648,3799,2025,42,43,156570.0000,156570.0000,1,2
289,GFP_colonies:0289-2042,690,255.0000,255,255,2758.4449,2041.8609,2744,2027,29,30,175950.0000,175950.0000,1,2
290,GFP_colonies:0290-2041,192,0.0000,0,0,1811.3542,2041.7083,1806,2029,10,25,0.0000,0.0000,1,1
291,GFP_colonies:0291-2065,688,0.0000,0,0,2847.3706,2064.8038,2830,2049,33,32,0.0000,0.0000,1,1
292,GFP_colonies:0292-2073,1111,147.1242,0,255,3652.9384,2066.5328,3639,2052,40,42,163455.0000,163455.0000,1,2
293,GFP_colonies:0293-2069,704,0.0000,0,0,2509.1293,2069.2287,2494,2054,30,30,0.0000,0.0000,1,1
294,GFP_colonies:0294-2076,1255,166.0040,0,255,3271.4572,2071.6542,3256,2055,42,43,208335.0000,208335.0000,1,2
295,GFP_colonies:0295-2079,713,0.0000,0,0,2450.9053,2077.9250,2435,2063,30,32,0.0000,0.0000,1,1
296,GFP_colonies:0296-2090,886,0.0000,0,0,2401.3623,2090.0485,2383,2072,36,37,0.0000,0.0000,1,1
297,GFP_colonies:0297-2090,692,0.0000,0,0,2711.1763,2090.4783,2697,2075,29,31,0.0000,0.0000,1,1
298,GFP_colonies:0298-2095,981,162.7217,0,255,3465.5367,2091.5639,3452,2077,38,37,159630.0000,159630.0000,1,2
299,GFP_colonies:0299-2107,1376,105.2616,0,255,3184.3715,2096.0264,3162,2082,46,50,144840.0000,144840.0000,1,2
300,GFP_colonies:0300-2112,2026,0.0000,0,0,2150.0533,2113.1535,2123,2086,53,53,0.0000,0.0000,1,1
301,GFP_colonies:0301-2108,1043,135.2013,0,255,3605.7532,2101.6537,3593,2088,38,40,141015.0000,141015.0000,1,2
302,GFP_colonies:0302-2116,1266,128.7085,0,255,2631.9053,2109.4656,2618,2095,42,43,162945.0000,162945.0000,1,2
303,GFP_colonies:0303-2121,1513,113.0899,0,255,2858.4151,2123.2452,2825,2096,61,51,171105.0000,171105.0000,1,2
304,GFP_colonies:0304-2125,220,0.0000,0,0,1825.0591,2125.9909,1820,2111,11,29,0.0000,0.0000,1,1
305,GFP_colonies:0305-2135,858,163.1643,0,255,3267.7933,2131.1120,3255,2118,36,34,139995.0000,139995.0000,1,2
306,GFP_colonies:0306-2139,1061,0.0000,0,0,3850.5019,2138.5254,3834,2118,33,42,0.0000,0.0000,1,1
307,GFP_colonies:0307-2138,972,0.0000,0,0,2434.3457,2139.4239,2417,2119,34,38,0.0000,0.0000,1,1
308,GFP_colonies:0308-2144,604,0.0000,0,0,3527.6904,2144.1871,3513,2131,29,27,0.0000,0.0000,1,1
309,GFP_colonies:0309-2156,891,152.2559,0,255,3433.5883,2150.8853,3421,2138,35,37,135660.0000,135660.0000,1,2
310,GFP_colonies:0310-2157,939,0.0000,0,0,3718.7141,2157.3445,3701,2140,35,34,0.0000,0.0000,1,1
311,GFP_colonies:0311-2156,606,255.0000,255,255,4158.3416,2156.0347,4145,2142,27,28,154530.0000,154530.0000,1,2
312,GFP_colonies:0312-2180,2494,134.3504,0,255,2037.4414,2175.8516,2023,2147,46,66,335070.0000,335070.0000,1,2
313,GFP_colonies:0313-2170,1512,0.0000,0,0,2096.5212,2168.9497,2073,2148,49,44,0.0000,0.0000,1,1
314,GFP_colonies:0314-2169,1225,133.8490,0,255,2503.3554,2162.7333,2489,2148,43,42,163965.0000,163965.0000,1,2
315,GFP_colonies:0315-2162,669,0.0000,0,0,3067.4552,2162.6465,3052,2148,30,29,0.0000,0.0000,1,1
316,GFP_colonies:0316-2175,962,171.2370,0,255,3404.2152,2170.1950,3390,2156,38,39,164730.0000,164730.0000,1,2
317,GFP_colonies:0317-2177,638,0.0000,0,0,2980.8182,2175.7837,2965,2162,31,30,0.0000,0.0000,1,1
318,GFP_colonies:0318-2183,746,167.4933,0,255,3354.4755,2178.5531,3342,2166,34,34,124950.0000,124950.0000,1,2
319,GFP_colonies:0319-2184,620,0.0000,0,0,3312.0032,2183.6597,3300,2167,25,34,0.0000,0.0000,1,1
320,GFP_colonies:0320-2206,2331,126.3514,0,255,4009.6671,2195.8022,3990,2174,58,64,294525.0000,294525.0000,1,2
321,GFP_colonies:0321-2205,1275,111.4000,0,255,3248.6382,2214.1086,3234,2175,34,61,142035.0000,142035.0000,1,2
322,GFP_colonies:0322-2206,1848,0.0000,0,0,2151.3387,2205.1926,2126,2179,52,54,0.0000,0.0000,1,1
323,GFP_colonies:0323-2192,320,0.0000,0,0,3281.4750,2191.9906,3272,2182,19,20,0.0000,0.0000,1,1
324,GFP_colonies:0324-2196,621,0.0000,0,0,3070.2794,2195.9734,3055,2183,31,27,0.0000,0.0000,1,1
325,GFP_colonies:0325-2213,1762,93.0562,0,255,3514.3305,2200.2589,3490,2186,53,55,163965.0000,163965.0000,1,2
326,GFP_colonies:0326-2202,561,0.0000,0,0,2574.9955,2202.4323,2562,2189,27,26,0.0000,0.0000,1,1
327,GFP_colonies:0327-2203,557,0.0000,0,0,2539.5413,2203.6167,2526,2190,27,27,0.0000,0.0000,1,1
328,GFP_colonies:0328-2212,1059,166.1473,0,255,2903.5348,2206.3681,2889,2191,39,42,175950.0000,175950.0000,1,2
329,GFP_colonies:0329-2203,503,0.0000,0,0,2948.6332,2203.5179,2935,2191,27,25,0.0000,0.0000,1,1
330,GFP_colonies:0330-2231,1381,120.0217,0,255,3878.5954,2223.7908,3864,2209,44,44,165750.0000,165750.0000,1,2
331,GFP_colonies:0331-2219,182,0.0000,0,0,3282.1429,2220.1758,3274,2212,16,15,0.0000,0.0000,1,1
332,GFP_colonies:0332-2235,1652,0.0000,0,0,2052.8759,2233.2772,2029,2213,47,45,0.0000,0.0000,1,1
333,GFP_colonies:0333-2235,991,174.7175,0,255,3152.8240,2230.2054,3138,2215,38,41,173145.0000,173145.0000,1,2
334,GFP_colonies:0334-2229,566,0.0000,0,0,2573.8057,2228.8657,2560,2216,26,27,0.0000,0.0000,1,1
335,GFP_colonies:0335-2242,907,0.0000,0,0,3719.9454,2243.6312,3701,2225,38,35,0.0000,0.0000,1,1
336,GFP_colonies:0336-2237,360,255.0000,255,255,4150.5722,2237.1111,4141,2225,19,24,91800.0000,91800.0000,1,2
337,GFP_colonies:0337-2237,390,0.0000,0,0,3316.5590,2237.3564,3305,2226,24,23,0.0000,0.0000,1,1
338,GFP_colonies:0338-2246,723,0.0000,0,0,2616.3824,2245.9689,2602,2230,29,32,0.0000,0.0000,1,1
339,GFP_colonies:0339-2249,611,0.0000,0,0,3376.6489,2249.1809,3362,2234,29,30,0.0000,0.0000,1,1
340,GFP_colonies:0340-2247,355,0.0000,0,0,3194.6549,2246.8690,3184,2235,20,24,0.0000,0.0000,1,1
341,GFP_colonies:0341-2260,898,191.3920,0,255,3275.7270,2256.4807,3261,2241,35,38,171870.0000,171870.0000,1,2
342,GFP_colonies:0342-2279,3180,110.0991,0,255,2101.4592,2270.9792,2074,2242,74,75,350115.0000,350115.0000,1,2
343,GFP_colonies:0343-2269,1055,148.6493,0,255,2883.7195,2263.8480,2870,2250,41,39,156825.0000,156825.0000,1,2
344,GFP_colonies:0344-2268,396,0.0000,0,0,3245.3333,2268.6162,3234,2256,23,24,0.0000,0.0000,1,1
345,GFP_colonies:0345-2298,2460,90.7012,0,255,2425.5697,2292.4280,2408,2261,51,75,223125.0000,223125.0000,1,2
346,GFP_colonies:0346-2283,1253,121.0894,0,255,3870.6143,2275.4731,3857,2262,43,42,151725.0000,151725.0000,1,2
347,GFP_colonies:0347-2294,1359,170.7506,0,255,2841.4484,2287.9286,2824,2270,49,48,232050.0000,232050.0000,1,2
348,GFP_colonies:0348-2294,899,165.9344,0,255,3108.7308,2289.7308,3095,2276,38,36,149175.0000,149175.0000,1,2
349,GFP_colonies:0349-2306,1775,152.8563,0,255,2625.6664,2300.5949,2609,2278,45,56,271320.0000,271320.0000,1,2
350,GFP_colonies:0350-2300,616,0.0000,0,0,2683.1510,2300.7224,2670,2286,27,29,0.0000,0.0000,1,1
351,GFP_colonies:0351-2303,557,0.0000,0,0,3230.9434,2301.5772,3217,2289,29,28,0.0000,0.0000,1,1
352,GFP_colonies:0352-2309,936,131.0417,0,255,2574.4730,2303.6331,2562,2291,37,37,122655.0000,122655.0000,1,2
353,GFP_colonies:0353-2311,1048,142.5859,0,255,3458.6399,2305.5188,3445,2292,40,38,149430.0000,149430.0000,1,2
354,GFP_colonies:0354-2315,1182,119.3020,0,255,3933.1872,2308.6627,3920,2295,39,41,141015.0000,141015.0000,1,2
355,GFP_colonies:0355-2311,718,0.0000,0,0,2529.5279,2310.0738,2514,2296,31,30,0.0000,0.0000,1,1
356,GFP_colonies:0356-2319,968,0.0000,0,0,2500.7438,2318.5692,2482,2301,38,36,0.0000,0.0000,1,1
357,GFP_colonies:0357-2332,2044,0.0000,0,0,3986.9932,2332.2842,3963,2303,49,58,0.0000,0.0000,1,1
358,GFP_colonies:0358-2323,784,0.0000,0,0,3664.7487,2323.8814,3645,2309,38,28,0.0000,0.0000,1,1
359,GFP_colonies:0359-2326,553,0.0000,0,0,2720.2957,2327.3174,2707,2312,27,29,0.0000,0.0000,1,1
360,GFP_colonies:0360-2330,1232,180.2800,0,255,2801.9386,2327.8238,2782,2312,56,37,222105.0000,222105.0000,1,2
361,GFP_colonies:0361-2324,426,0.0000,0,0,1467.4038,2324.9225,1454,2313,26,23,0.0000,0.0000,1,1
362,GFP_colonies:0362-2340,988,147.6316,0,255,3434.4668,2334.6364,3421,2321,40,39,145860.0000,145860.0000,1,2
363,GFP_colonies:0363-2351,1473,78.4216,0,255,3077.9018,2335.1004,3065,2324,46,54,115515.0000,115515.0000,1,2
364,GFP_colonies:0364-2344,1087,102.0469,0,255,3801.7184,2335.8471,3790,2324,39,41,110925.0000,110925.0000,1,2
365,GFP_colonies:0365-2346,720,0.0000,0,0,3353.6708,2346.6583,3337,2331,31,31,0.0000,0.0000,1,1
366,GFP_colonies:0366-2353,607,0.0000,0,0,3669.0815,2350.6746,3655,2338,27,30,0.0000,0.0000,1,1
367,GFP_colonies:0367-2366,1580,107.9715,0,255,2935.3296,2356.1368,2910,2341,53,51,170595.0000,170595.0000,1,2
368,GFP_colonies:0368-2358,292,0.0000,0,0,1306.0103,2359.4795,1296,2350,20,17,0.0000,0.0000,1,1
369,GFP_colonies:0369-2370,587,0.0000,0,0,3716.8458,2369.9327,3706,2356,23,29,0.0000,0.0000,1,1
370,GFP_colonies:0370-2389,2808,131.3141,0,255,3759.9025,2383.6113,3734,2357,76,64,368730.0000,368730.0000,1,2
371,GFP_colonies:0371-2382,1311,95.6979,0,255,3682.1402,2381.6301,3670,2358,36,48,125460.0000,125460.0000,1,2
372,GFP_colonies:0372-2378,767,0.0000,0,0,2627.5952,2378.6995,2612,2362,31,33,0.0000,0.0000,1,1
373,GFP_colonies:0373-2387,2108,63.2661,0,255,3932.6415,2380.4866,3902,2363,62,48,133365.0000,133365.0000,1,2
374,GFP_colonies:0374-2395,1642,0.0000,0,0,1310.9482,2394.7302,1289,2368,46,55,0.0000,0.0000,1,1
375,GFP_colonies:0375-2390,1100,0.0000,0,0,3888.6100,2389.8691,3872,2368,33,44,0.0000,0.0000,1,1
376,GFP_colonies:0376-2389,1172,132.7218,0,255,2559.9049,2384.0426,2546,2370,43,39,155550.0000,155550.0000,1,2
377,GFP_colonies:0377-2394,1432,85.1187,0,255,3418.2008,2388.2301,3406,2375,51,39,121890.0000,121890.0000,1,2
378,GFP_colonies:0378-2398,1079,147.7062,0,255,3323.0920,2392.2152,3309,2378,41,40,159375.0000,159375.0000,1,2
379,GFP_colonies:0379-2407,1968,129.4436,0,255,3510.8403,2398.6522,3496,2378,43,59,254745.0000,254745.0000,1,2
380,GFP_colonies:0380-2399,1470,86.5612,0,255,2754.5882,2395.5160,2742,2379,57,40,127245.0000,127245.0000,1,2
381,GFP_colonies:0381-2405,970,0.0000,0,0,2392.5505,2403.6794,2373,2385,37,41,0.0000,0.0000,1,1
382,GFP_colonies:0382-2414,1992,0.0000,0,0,2165.2294,2414.1160,2140,2389,52,51,0.0000,0.0000,1,1
383,GFP_colonies:0383-2405,606,0.0000,0,0,3066.9934,2405.3449,3052,2390,29,30,0.0000,0.0000,1,1
384,GFP_colonies:0384-2407,494,0.0000,0,0,2899.2652,2407.3482,2886,2394,26,26,0.0000,0.0000,1,1
385,GFP_colonies:0385-2417,588,0.0000,0,0,2954.6088,2416.6769,2941,2403,27,28,0.0000,0.0000,1,1
386,GFP_colonies:0386-2419,793,0.0000,0,0,3115.1961,2419.6185,3099,2403,32,32,0.0000,0.0000,1,1
387,GFP_colonies:0387-2427,329,0.0000,0,0,2827.6641,2428.0228,2818,2417,20,21,0.0000,0.0000,1,1
388,GFP_colonies:0388-2434,502,0.0000,0,0,2852.2470,2433.3506,2839,2421,26,26,0.0000,0.0000,1,1
389,GFP_colonies:0389-2442,1045,25.3780,0,255,3334.1827,2435.7115,3329,2424,41,37,26520.0000,26520.0000,1,2
390,GFP_colonies:0390-2445,1184,98.6402,0,255,3854.1528,2437.2598,3842,2425,41,41,116790.0000,116790.0000,1,2
391,GFP_colonies:0391-2448,1000,136.9350,0,255,2936.7104,2439.1629,2924,2426,38,44,136935.0000,136935.0000,1,2
392,GFP_colonies:0392-2449,1337,0.0000,0,0,3710.5456,2448.6481,3689,2427,43,44,0.0000,0.0000,1,1
393,GFP_colonies:0393-2443,601,0.0000,0,0,3264.5017,2444.7230,3252,2428,26,31,0.0000,0.0000,1,1
394,GFP_colonies:0394-2442,510,0.0000,0,0,2797.5333,2442.2118,2785,2429,27,27,0.0000,0.0000,1,1
395,GFP_colonies:0395-2452,1388,94.0634,0,255,3221.0879,2445.5176,3184,2433,58,38,130560.0000,130560.0000,1,2
396,GFP_colonies:0396-2462,1253,108.8787,0,255,2424.1374,2453.8907,2411,2441,43,42,136425.0000,136425.0000,1,2
397,GFP_colonies:0397-2470,1907,0.0000,0,0,3938.2525,2468.9851,3912,2445,52,50,0.0000,0.0000,1,1
398,GFP_colonies:0398-2466,701,0.0000,0,0,2709.0107,2466.0763,2694,2452,30,29,0.0000,0.0000,1,1
399,GFP_colonies:0399-2468,517,0.0000,0,0,2837.4207,2468.1692,2820,2456,31,24,0.0000,0.0000,1,1
400,GFP_colonies:0400-2474,801,0.0000,0,0,2648.8171,2473.0368,2633,2457,32,34,0.0000,0.0000,1,1
401,GFP_colonies:0401-2483,1117,114.8299,0,255,2334.6710,2477.2256,2322,2463,36,41,128265.0000,128265.0000,1,2
402,GFP_colonies:0402-2489,1788,104.8238,0,255,2163.8116,2479.9000,2149,2465,50,48,187425.0000,187425.0000,1,2
403,GFP_colonies:0403-2489,975,0.0000,0,0,2370.1226,2489.6938,2354,2470,32,39,0.0000,0.0000,1,1
404,GFP_colonies:0404-2488,376,255.0000,255,255,4070.7979,2488.3431,4060,2477,21,23,95880.0000,95880.0000,1,2
405,GFP_colonies:0405-2489,390,255.0000,255,255,2104.8795,2489.1282,2094,2478,22,23,99450.0000,99450.0000,1,2
406,GFP_colonies:0406-2498,792,125.8902,0,255,2725.1547,2492.0678,2714,2481,36,34,99705.0000,99705.0000,1,2
407,GFP_colonies:0407-2502,1173,0.0000,0,0,2506.5563,2502.8376,2486,2483,41,38,0.0000,0.0000,1,1
408,GFP_colonies:0408-2498,590,0.0000,0,0,2797.0746,2498.7237,2782,2484,29,29,0.0000,0.0000,1,1
409,GFP_colonies:0409-2505,1128,113.9362,0,255,2553.7500,2498.3016,2541,2486,44,38,128520.0000,128520.0000,1,2
410,GFP_colonies:0410-2513,664,0.0000,0,0,1299.4563,2512.8825,1286,2496,28,35,0.0000,0.0000,1,1
411,GFP_colonies:0411-2529,1137,138.6016,0,255,3257.0178,2523.0583,3243,2509,39,41,157590.0000,157590.0000,1,2
412,GFP_colonies:0412-2540,2117,35.0520,0,255,2614.0086,2548.9674,2605,2510,56,61,74205.0000,74205.0000,1,2
413,GFP_colonies:0413-2522,188,255.0000,255,255,2064.6489,2521.4574,2057,2512,14,20,47940.0000,47940.0000,1,2
414,GFP_colonies:0414-2533,1340,95.5299,0,255,3058.2610,2530.0319,3037,2512,48,43,128010.0000,128010.0000,1,2
415,GFP_colonies:0415-2537,1291,0.0000,0,0,2371.2421,2537.6418,2350,2517,41,41,0.0000,0.0000,1,1
416,GFP_colonies:0416-2540,953,131.6474,0,255,3116.3638,2534.5528,3104,2522,40,37,125460.0000,125460.0000,1,2
417,GFP_colonies:0417-2535,451,255.0000,255,255,3596.7949,2535.1075,3585,2523,24,24,115005.0000,115005.0000,1,2
418,GFP_colonies:0418-2556,1887,108.5135,0,255,3796.4253,2546.8686,3781,2531,48,50,204765.0000,204765.0000,1,2
419,GFP_colonies:0419-2567,1528,0.0000,0,0,2446.4077,2567.3652,2423,2545,47,45,0.0000,0.0000,1,1
420,GFP_colonies:0420-2566,1009,119.7919,0,255,2732.2637,2560.4346,2720,2548,39,37,120870.0000,120870.0000,1,2
421,GFP_colonies:0421-2582,584,255.0000,255,255,3597.7637,2582.1729,3584,2569,28,27,148920.0000,148920.0000,1,2
422,GFP_colonies:0422-2620,3710,146.5391,0,255,3329.2205,2613.5070,3305,2572,75,97,543660.0000,543660.0000,1,2
423,GFP_colonies:0423-2582,386,255.0000,255,255,3636.2850,2582.8808,3624,2572,24,21,98430.0000,98430.0000,1,2
424,GFP_colonies:0424-2590,896,0.0000,0,0,2719.6384,2591.0491,2704,2573,32,35,0.0000,0.0000,1,1
425,GFP_colonies:0425-2592,1107,91.9106,0,255,3414.1190,2584.9762,3403,2574,40,37,101745.0000,101745.0000,1,2
426,GFP_colonies:0426-2595,1139,123.3582,0,255,3201.7069,2588.2713,3189,2575,41,40,140505.0000,140505.0000,1,2
427,GFP_colonies:0427-2621,2465,114.9310,0,255,2595.0086,2613.8897,2575,2583,58,76,283305.0000,283305.0000,1,2
428,GFP_colonies:0428-2607,505,255.0000,255,255,2874.6723,2607.7911,2862,2595,26,25,128775.0000,128775.0000,1,2
429,GFP_colonies:0429-2618,990,0.0000,0,0,3157.8101,2619.3131,3141,2598,35,40,0.0000,0.0000,1,1
430,GFP_colonies:0430-2635,2332,0.0000,0,0,2287.9528,2635.8431,2259,2606,57,59,0.0000,0.0000,1,1
431,GFP_colonies:0431-2639,1880,106.3404,0,255,3728.9056,2629.6339,3713,2614,50,50,199920.0000,199920.0000,1,2
432,GFP_colonies:0432-2639,1086,0.0000,0,0,2787.5783,2638.9834,2769,2620,39,38,0.0000,0.0000,1,1
