 ,Label,Area,Mean,Min,Max,XM,YM,BX,BY,Width,Height,IntDen,RawIntDen,Slice,Type
241,GFP_colonies:0241-1994,584,0.0000,0,0,2690.0223,1993.9178,2677,1980,26,28,0,0,1,1
242,GFP_colonies:0242-2009,717,0.0000,0,0,3983.5921,2008.9784,3968,1994,31,30,0,0,1,1
243,GFP_colonies:0243-2014,881,200.5846,0,255,2943.8362,2012.0844,2929,1997,36,34,176715,176715,1,2
244,GFP_colonies:0244-2022,739,94.8917,0,255,3009.1800,2008.5982,2998,1999,27,46,70125,70125,1,2
245,GFP_colonies:0245-2022,986,0.0000,0,0,2237.6369,2022.0000,2220,2004,35,36,0,0,1,1
246,GFP_colonies:0246-2021,532,0.0000,0,0,2645.4906,2021.0320,2632,2009,27,25,0,0,1,1
247,GFP_colonies:0247-2020,334,0.0000,0,0,3084.7485,2019.8263,3073,2009,23,22,0,0,1,1
248,GFP_colonies:0248-2022,351,0.0000,0,0,3499.6795,2022.2265,3490,2010,20,24,0,0,1,1
249,GFP_colonies:0249-2028,302,0.0000,0,0,3355.8709,2028.0762,3345,2018,21,20,0,0,1,1
250,GFP_colonies:0250-2035,405,0.0000,0,0,3141.5815,2034.1123,3128,2022,24,26,0,0,1,1
251,GFP_colonies:0251-2042,1144,110.7823,0,255,3289.1338,2043.2123,3260,2023,55,38,126735,126735,1,2
252,GFP_colonies:0252-2033,295,0.0000,0,0,3412.9881,2033.4017,3403,2024,20,19,0,0,1,1
253,GFP_colonies:0253-2034,212,0.0000,0,0,2410.2830,2035.2830,2403,2026,15,17,0,0,1,1
254,GFP_colonies:0254-2040,258,0.0000,0,0,3316.2481,2039.8643,3305,2031,21,19,0,0,1,1
255,GFP_colonies:0255-2055,1513,0.0000,0,0,2115.2898,2055.8866,2094,2032,43,46,0,0,1,1
256,GFP_colonies:0256-2049,904,0.0000,0,0,2317.4381,2049.8761,2300,2032,35,35,0,0,1,1
257,GFP_colonies:0257-2048,526,0.0000,0,0,3931.2719,2048.2357,3918,2035,26,26,0,0,1,1
258,GFP_colonies:0258-2058,1184,194.0498,0,255,3979.0350,2054.5311,3962,2038,41,40,229755.0000,229755.0000,1,2
259,GFP_colonies:0259-2052,464,0.0000,0,0,3554.4397,2051.8190,3542,2039,23,26,0,0,1,1
260,GFP_colonies:0260-2056,458,190.9716,0,255,2886.8936,2053.4738,2876,2043,28,26,87465,87465,1,2
261,GFP_colonies:0261-2058,346,0.0000,0,0,2966.9249,2059.3555,2957,2048,20,21,0,0,1,1
262,GFP_colonies:0262-2059,288,0.0000,0,0,3440.2083,2058.7743,3430,2049,20,21,0,0,1,1
263,GFP_colonies:0263-2066,773,189.3532,0,255,3110.6533,2063.7631,3097,2050,35,33,146370,146370,1,2
264,GFP_colonies:0264-2062,291,0.0000,0,0,3392.8986,2061.6993,3383,2051,20,22,0,0,1,1
265,GFP_colonies:0265-2075,1304,185.1879,0,255,2486.9403,2071.1367,2470,2054,43,43,241485,241485,1,2
266,GFP_colonies:0266-2069,489,0.0000,0,0,2722.9744,2068.5736,2710,2057,26,24,0,0,1,1
267,GFP_colonies:0267-2089,1919,184.8385,0,255,2931.0845,2085.7682,2903,2058,71,63,354705,354705,1,2
268,GFP_colonies:0268-2098,1163,201.5004,0,255,3509.7949,2095.4869,3493,2078,39,41,234345,234345,1,2
269,GFP_colonies:0269-2094,554,0.0000,0,0,3938.4838,2094.5235,3926,2080,26,28,0,0,1,1
270,GFP_colonies:0270-2088,102,0.0000,0,0,2858.8725,2088.5098,2853,2083,12,11,0,0,1,1
271,GFP_colonies:0271-2099,581,0.0000,0,0,4220.4587,2099.1007,4206,2085,28,28,0,0,1,1
272,GFP_colonies:0272-2105,914,173.8129,0,255,3154.0746,2101.4117,3141,2086,35,38,158865,158865,1,2
273,GFP_colonies:0273-2103,472,0.0000,0,0,3563.8051,2103.4809,3550,2091,27,25,0,0,1,1
274,GFP_colonies:0274-2103,115,0.0000,0,0,3126.8130,2103.4391,3121,2097,12,13,0,0,1,1
275,GFP_colonies:0275-2112,553,0.0000,0,0,2613.0479,2112.9448,2598,2099,28,27,0,0,1,1
276,GFP_colonies:0276-2112,390,0.0000,0,0,3185.4513,2112.8333,3177,2100,19,25,0,0,1,1
277,GFP_colonies:0277-2114,498,0.0000,0,0,3955.8293,2113.9478,3942,2101,27,26,0,0,1,1
278,GFP_colonies:0278-2115,287,0.0000,0,0,3419.2073,2114.5697,3408,2105,21,21,0,0,1,1
279,GFP_colonies:0279-2121,778,0.0000,0,0,3849.2969,2120.8702,3833,2105,33,33,0,0,1,1
280,GFP_colonies:0280-2129,1586,196.1538,0,255,2355.8082,2126.3369,2336,2107,49,44,311100,311100,1,2
281,GFP_colonies:0281-2124,719,0.0000,0,0,2538.7684,2124.8115,2523,2109,31,30,0,0,1,1
282,GFP_colonies:0282-2137,1320,192.2159,0,255,4090.4548,2133.0769,4073,2115,42,44,253725,253725,1,2
283,GFP_colonies:0283-2128,544,0.0000,0,0,3399.1195,2128.1728,3383,2117,34,22,0,0,1,1
284,GFP_colonies:0284-2143,1170,191.7949,0,255,4043.0875,2139.8920,4026,2123,41,40,224400,224400,1,2
285,GFP_colonies:0285-2140,712,0.0000,0,0,4219.7022,2140.2612,4204,2125,33,31,0,0,1,1
286,GFP_colonies:0286-2143,747,0.0000,0,0,4149.0783,2142.2564,4134,2126,30,34,0,0,1,1
287,GFP_colonies:0287-2146,226,0.0000,0,0,2847.9381,2147.3142,2838,2137,19,19,0,0,1,1
288,GFP_colonies:0288-2157,595,0.0000,0,0,3107.5084,2155.6933,3092,2141,29,32,0,0,1,1
289,GFP_colonies:0289-2162,440,0.0000,0,0,3060.6545,2161.7909,3048,2150,26,24,0,0,1,1
290,GFP_colonies:0290-2167,684,0.0000,0,0,4203.3260,2167.2558,4188,2152,29,30,0,0,1,1
291,GFP_colonies:0291-2174,529,0.0000,0,0,2767.8989,2174.3866,2756,2161,25,27,0,0,1,1
292,GFP_colonies:0292-2186,1061,174.0057,0,255,3663.5041,2181.6160,3649,2166,39,40,184620,184620,1,2
293,GFP_colonies:0293-2186,1217,188.9975,0,255,4003.0299,2183.0122,3986,2166,42,41,230010,230010,1,2
294,GFP_colonies:0294-2185,774,0.0000,0,0,2303.3023,2185.4884,2287,2170,32,31,0,0,1,1
295,GFP_colonies:0295-2183,548,0.0000,0,0,3155.8066,2183.4927,3141,2170,29,27,0,0,1,1
296,GFP_colonies:0296-2184,384,0.0000,0,0,2714.6458,2184.4219,2702,2173,25,22,0,0,1,1
297,GFP_colonies:0297-2192,678,0.0000,0,0,3900.5855,2191.8392,3886,2177,30,30,0,0,1,1
298,GFP_colonies:0298-2201,504,0.0000,0,0,2614.5655,2200.1647,2602,2187,25,29,0,0,1,1
299,GFP_colonies:0299-2213,1169,192.8315,0,255,3783.3880,2209.8462,3767,2192,40,42,225420.0000,225420.0000,1,2
300,GFP_colonies:0300-2205,528,0.0000,0,0,3540.3996,2206.0076,3527,2193,27,25,0,0,1,1
301,GFP_colonies:0301-2215,1222,192.1890,0,255,2950.8203,2212.7421,2934,2195,43,40,234855,234855,1,2
302,GFP_colonies:0302-2208,442,0.0000,0,0,2753.0656,2207.8846,2740,2196,24,24,0,0,1,1
303,GFP_colonies:0303-2215,872,0.0000,0,0,2364.2167,2215.2580,2347,2198,35,34,0,0,1,1
304,GFP_colonies:0304-2219,562,0.0000,0,0,3086.7260,2219.5374,3073,2205,27,28,0,0,1,1
305,GFP_colonies:0305-2221,595,0.0000,0,0,2699.2008,2221.2008,2685,2207,28,28,0,0,1,1
306,GFP_colonies:0306-2224,837,0.0000,0,0,2301.3136,2224.0460,2284,2208,34,32,0,0,1,1
307,GFP_colonies:0307-2234,491,0.0000,0,0,3484.9012,2233.8075,3474,2221,25,27,0,0,1,1
308,GFP_colonies:0308-2240,929,0.0000,0,0,4116.8929,2239.1523,4100,2222,35,36,0,0,1,1
309,GFP_colonies:0309-2235,158,255.0000,255,255,3307.7342,2235.0633,3301,2228,14,14,40290,40290,1,2
310,GFP_colonies:0310-2243,421,0.0000,0,0,3019.8753,2242.8397,3010,2231,22,24,0,0,1,1
311,GFP_colonies:0311-2246,390,0.0000,0,0,3818.0821,2245.8231,3806,2234,23,24,0,0,1,1
312,GFP_colonies:0312-2263,1426,0.0000,0,0,2150.8906,2264.3254,2130,2241,43,45,0,0,1,1
313,GFP_colonies:0313-2268,1511,188.5076,0,255,2231.9163,2264.9709,2213,2246,49,44,284835,284835,1,2
314,GFP_colonies:0314-2259,442,0.0000,0,0,3523.0656,2258.9638,3511,2246,24,26,0,0,1,1
315,GFP_colonies:0315-2262,629,0.0000,0,0,3254.0326,2261.3474,3240,2247,29,30,0,0,1,1
316,GFP_colonies:0316-2266,937,0.0000,0,0,4202.2481,2265.6793,4184,2248,35,37,0,0,1,1
317,GFP_colonies:0317-2272,1048,197.0897,0,255,2903.3407,2269.4111,2887,2253,40,39,206550,206550,1,2
318,GFP_colonies:0318-2278,1528,129.6695,0,255,3932.3353,2278.7072,3916,2255,50,46,198135,198135,1,2
319,GFP_colonies:0319-2271,471,0.0000,0,0,2802.8864,2271.5870,2790,2259,26,25,0,0,1,1
320,GFP_colonies:0320-2283,1098,168.1421,0,255,4164.5097,2278.0539,4149,2263,40,40,184620,184620,1,2
321,GFP_colonies:0321-2279,602,0.0000,0,0,2590.8455,2280.9352,2576,2264,29,30,0,0,1,1
322,GFP_colonies:0322-2282,847,0.0000,0,0,2313.6405,2283.0903,2297,2265,33,35,0,0,1,1
323,GFP_colonies:0323-2278,407,0.0000,0,0,2823.5516,2278.4631,2812,2267,23,23,0,0,1,1
324,GFP_colonies:0324-2280,479,178.8727,0,255,3856.9018,2277.5446,3847,2267,28,26,85680,85680,1,2
325,GFP_colonies:0325-2281,520,0.0000,0,0,3443.0885,2281.8442,3430,2268,26,27,0,0,1,1
326,GFP_colonies:0326-2283,875,0.0000,0,0,3759.4200,2282.8897,3742,2268,35,31,0,0,1,1
327,GFP_colonies:0327-2286,705,0.0000,0,0,2486.3199,2285.5709,2471,2271,31,30,0,0,1,1
328,GFP_colonies:0328-2289,690,0.0000,0,0,2646.4522,2289.5623,2633,2275,28,29,0,0,1,1
329,GFP_colonies:0329-2289,406,0.0000,0,0,3164.7537,2288.4409,3153,2278,23,22,0,0,1,1
330,GFP_colonies:0330-2293,488,0.0000,0,0,3053.8770,2293.7889,3042,2280,24,27,0,0,1,1
331,GFP_colonies:0331-2298,535,0.0000,0,0,3521.5093,2298.0757,3509,2284,25,29,0,0,1,1
332,GFP_colonies:0332-2305,724,0.0000,0,0,3633.0110,2304.6450,3617,2290,31,30,0,0,1,1
333,GFP_colonies:0333-2313,1049,0.0000,0,0,2226.0806,2313.2398,2208,2294,36,38,0,0,1,1
334,GFP_colonies:0334-2310,653,0.0000,0,0,2548.6730,2309.8369,2533,2295,29,31,0,0,1,1
335,GFP_colonies:0335-2314,464,0.0000,0,0,3184.8211,2315.0000,3172,2302,25,25,0,0,1,1
336,GFP_colonies:0336-2320,723,0.0000,0,0,3808.3949,2320.8154,3794,2304,29,32,0,0,1,1
337,GFP_colonies:0337-2325,1343,194.6203,0,255,3860.8151,2321.8893,3843,2304,44,42,261375,261375,1,2
338,GFP_colonies:0338-2321,634,255.0000,255,255,4220.3659,2320.3438,4207,2306,27,30,161670,161670,1,2
339,GFP_colonies:0339-2317,346,0.0000,0,0,3239.7428,2317.5838,3229,2307,21,21,0,0,1,1
340,GFP_colonies:0340-2324,700,0.0000,0,0,3773.6143,2323.7886,3759,2309,30,30,0,0,1,1
341,GFP_colonies:0341-2324,527,0.0000,0,0,3297.2590,2324.5740,3282,2310,29,29,0,0,1,1
342,GFP_colonies:0342-2323,443,0.0000,0,0,1473.1885,2324.5722,1459,2311,27,25,0,0,1,1
343,GFP_colonies:0343-2327,478,0.0000,0,0,2529.3703,2327.7887,2517,2315,26,25,0,0,1,1
344,GFP_colonies:0344-2339,1368,181.9298,0,255,2342.2254,2335.6055,2325,2318,46,42,248880,248880,1,2
345,GFP_colonies:0345-2338,1021,0.0000,0,0,4047.5343,2338.6881,4031,2319,34,38,0,0,1,1
346,GFP_colonies:0346-2345,1155,0.0000,0,0,4132.7701,2344.9805,4114,2325,38,40,0,0,1,1
347,GFP_colonies:0347-2340,444,0.0000,0,0,3280.9640,2340.9482,3268,2327,27,27,0,0,1,1
348,GFP_colonies:0348-2342,587,0.0000,0,0,3454.3211,2342.0196,3441,2328,27,28,0,0,1,1
349,GFP_colonies:0349-2342,155,0.0000,0,0,3239.3581,2342.1516,3233,2335,14,14,0,0,1,1
350,GFP_colonies:0350-2349,512,0.0000,0,0,2629.7695,2349.2227,2617,2336,25,27,0,0,1,1
351,GFP_colonies:0351-2351,566,159.9382,0,255,3635.0887,2347.5000,3625,2337,30,29,90525,90525,1,2
352,GFP_colonies:0352-2353,640,0.0000,0,0,3346.0750,2352.3750,3331,2338,30,30,0,0,1,1
353,GFP_colonies:0353-2355,388,0.0000,0,0,2953.3866,2356.0361,2941,2345,24,21,0,0,1,1
354,GFP_colonies:0354-2359,561,0.0000,0,0,2825.1791,2359.1239,2812,2346,27,26,0,0,1,1
355,GFP_colonies:0355-2370,1330,193.4549,0,255,2886.1848,2366.6734,2868,2349,45,42,257295,257295,1,2
356,GFP_colonies:0356-2387,1825,0.0000,0,0,1310.4901,2389.8923,1289,2351,47,72,0,0,1,1
357,GFP_colonies:0357-2368,582,0.0000,0,0,2691.6546,2368.1770,2677,2355,29,27,0,0,1,1
358,GFP_colonies:0358-2385,1187,0.0000,0,0,2096.5767,2385.0965,2077,2365,38,41,0,0,1,1
359,GFP_colonies:0359-2387,1089,0.0000,0,0,3938.1364,2386.7075,3920,2366,35,43,0,0,1,1
360,GFP_colonies:0360-2380,458,0.0000,0,0,2950.3079,2379.2729,2939,2367,22,26,0,0,1,1
361,GFP_colonies:0361-2385,893,0.0000,0,0,2493.2212,2385.7408,2476,2368,34,34,0,0,1,1
362,GFP_colonies:0362-2396,1256,119.1760,0,255,3003.0980,2385.4591,2988,2372,39,49,149685,149685,1,2
363,GFP_colonies:0363-2396,708,0.0000,0,0,3237.2726,2396.2825,3222,2380,31,32,0,0,1,1
364,GFP_colonies:0364-2412,1323,109.0930,0,255,3300.7580,2413.2473,3287,2391,47,42,144330,144330,1,2
365,GFP_colonies:0365-2405,666,0.0000,0,0,3917.9414,2406.6006,3903,2391,33,29,0,0,1,1
366,GFP_colonies:0366-2411,1028,0.0000,0,0,2277.9922,2410.8891,2259,2394,38,35,0,0,1,1
367,GFP_colonies:0367-2410,703,0.0000,0,0,3462.8144,2410.6664,3448,2395,30,31,0,0,1,1
368,GFP_colonies:0368-2420,596,0.0000,0,0,3388.8523,2419.0654,3376,2405,27,30,0,0,1,1
369,GFP_colonies:0369-2416,134,0.0000,0,0,3344.5746,2415.9030,3338,2409,13,14,0,0,1,1
370,GFP_colonies:0370-2426,680,184.5000,0,255,3129.2846,2423.3963,3117,2411,32,31,125460,125460,1,2
371,GFP_colonies:0371-2429,535,0.0000,0,0,2822.2495,2428.8907,2809,2415,27,29,0,0,1,1
372,GFP_colonies:0372-2438,1103,148.6537,0,255,2678.9728,2429.7877,2664,2416,40,45,163965,163965,1,2
373,GFP_colonies:0373-2438,542,0.0000,0,0,2768.2472,2437.7528,2754,2424,30,29,0,0,1,1
374,GFP_colonies:0374-2443,631,0.0000,0,0,2617.6284,2443.5032,2602,2429,30,29,0,0,1,1
375,GFP_colonies:0375-2444,673,0.0000,0,0,3048.8195,2443.3158,3034,2429,30,30,0,0,1,1
376,GFP_colonies:0376-2444,563,0.0000,0,0,3003.2869,2444.1448,2990,2430,27,28,0,0,1,1
377,GFP_colonies:0377-2445,738,0.0000,0,0,3610.0339,2446.1314,3595,2430,29,31,0,0,1,1
378,GFP_colonies:0378-2448,602,0.0000,0,0,3545.5100,2447.9751,3531,2433,29,31,0,0,1,1
379,GFP_colonies:0379-2456,1075,0.0000,0,0,2195.6172,2456.5512,2178,2437,37,39,0,0,1,1
380,GFP_colonies:0380-2453,331,0.0000,0,0,2712.1284,2452.9169,2702,2443,21,20,0,0,1,1
381,GFP_colonies:0381-2462,614,176.9218,0,255,3226.5634,2459.4014,3215,2448,32,29,108630,108630,1,2
382,GFP_colonies:0382-2469,997,0.0000,0,0,2274.6996,2468.9343,2258,2450,33,38,0,0,1,1
383,GFP_colonies:0383-2467,829,0.0000,0,0,3909.3721,2467.2177,3892,2451,34,33,0,0,1,1
384,GFP_colonies:0384-2469,597,0.0000,0,0,2583.3827,2469.2420,2568,2454,30,30,0,0,1,1
385,GFP_colonies:0385-2480,1667,185.0930,0,255,2342.5165,2476.7876,2323,2457,50,46,308550,308550,1,2
386,GFP_colonies:0386-2471,723,0.0000,0,0,2766.2856,2471.0035,2747,2458,41,26,0,0,1,1
387,GFP_colonies:0387-2478,1118,0.0000,0,0,2232.6208,2478.8157,2214,2459,37,39,0,0,1,1
388,GFP_colonies:0388-2480,1880,205.4920,0,255,2695.0386,2478.3066,2668,2460,65,41,386325,386325,1,2
389,GFP_colonies:0389-2480,1280,190.2539,0,255,2900.2340,2477.3764,2883,2460,44,41,243525,243525,1,2
390,GFP_colonies:0390-2475,633,0.0000,0,0,2818.0513,2475.1382,2804,2461,29,29,0,0,1,1
391,GFP_colonies:0391-2482,1163,199.9656,0,255,3512.8300,2478.9156,3496,2462,40,40,232560,232560,1,2
392,GFP_colonies:0392-2484,330,0.0000,0,0,3884.8182,2483.4909,3875,2472,19,24,0,0,1,1
393,GFP_colonies:0393-2490,764,0.0000,0,0,3863.3469,2490.2343,3847,2474,32,33,0,0,1,1
394,GFP_colonies:0394-2491,681,0.0000,0,0,2868.2357,2492.0742,2853,2476,31,31,0,0,1,1
395,GFP_colonies:0395-2512,643,0.0000,0,0,1299.5918,2512.2807,1286,2495,27,34,0,0,1,1
396,GFP_colonies:0396-2518,998,0.0000,0,0,3906.1333,2517.7485,3889,2499,34,39,0,0,1,1
397,GFP_colonies:0397-2515,586,0.0000,0,0,3491.1519,2516.1502,3478,2501,27,29,0,0,1,1
398,GFP_colonies:0398-2527,1015,0.0000,0,0,2544.0153,2527.1207,2526,2509,37,36,0,0,1,1
399,GFP_colonies:0399-2532,733,255.0000,255,255,3831.1644,2530.4495,3815,2515,31,34,186915,186915,1,2
400,GFP_colonies:0400-2535,662,0.0000,0,0,3100.9970,2535.8958,3087,2520,29,31,0,0,1,1
401,GFP_colonies:0401-2534,606,0.0000,0,0,3263.1271,2534.0281,3249,2520,28,28,0,0,1,1
402,GFP_colonies:0402-2542,1168,198.4546,0,255,3306.3394,2539.6606,3290,2522,41,40,231795,231795,1,2
403,GFP_colonies:0403-2540,783,255.0000,255,255,3808.1322,2542.0875,3793,2522,33,37,199665,199665,1,2
404,GFP_colonies:0404-2546,994,0.0000,0,0,3937.4738,2546.3672,3920,2528,36,36,0,0,1,1
405,GFP_colonies:0405-2547,600,0.0000,0,0,3136.5950,2548.6833,3124,2530,25,35,0,0,1,1
406,GFP_colonies:0406-2545,664,0.0000,0,0,3171.7681,2545.0331,3157,2530,30,30,0,0,1,1
407,GFP_colonies:0407-2551,1145,193.9782,0,255,3537.5356,2548.3565,3521,2531,41,40,222105,222105,1,2
408,GFP_colonies:0408-2547,527,0.0000,0,0,2712.4981,2547.1091,2698,2533,29,28,0,0,1,1
409,GFP_colonies:0409-2547,519,0.0000,0,0,3572.0299,2547.1840,3559,2534,26,26,0,0,1,1
410,GFP_colonies:0410-2552,886,0.0000,0,0,3617.9831,2552.0688,3601,2535,33,34,0,0,1,1
411,GFP_colonies:0411-2554,583,0.0000,0,0,3469.6184,2554.4983,3455,2541,30,26,0,0,1,1
412,GFP_colonies:0412-2560,717,0.0000,0,0,2690.7176,2560.4777,2675,2545,33,31,0,0,1,1
413,GFP_colonies:0413-2565,109,0.0000,0,0,2647.3991,2564.9771,2641,2559,13,12,0,0,1,1
414,GFP_colonies:0414-2588,1552,187.1424,0,255,3881.9047,2585.0610,3862,2567,49,43,290445,290445,1,2
415,GFP_colonies:0415-2584,769,0.0000,0,0,3147.9369,2583.9031,3131,2569,34,30,0,0,1,1
416,GFP_colonies:0416-2581,190,0.0000,0,0,2549.3421,2581.0474,2542,2573,15,17,0,0,1,1
417,GFP_colonies:0417-2592,929,0.0000,0,0,3722.3493,2591.1168,3705,2575,35,34,0,0,1,1
418,GFP_colonies:0418-2616,958,0.0000,0,0,2920.4154,2615.8935,2903,2599,36,35,0,0,1,1
419,GFP_colonies:0419-2622,1220,184.5615,0,255,2689.1070,2618.7424,2673,2602,42,40,225165.0000,225165.0000,1,2
420,GFP_colonies:0420-2620,718,0.0000,0,0,3235.5947,2620.2214,3220,2605,31,31,0,0,1,1
421,GFP_colonies:0421-2634,1237,195.2183,0,255,3271.2286,2631.4208,3254,2614,42,41,241485.0000,241485.0000,1,2
422,GFP_colonies:0422-2632,777,0.0000,0,0,3438.5438,2632.1551,3419,2617,36,30,0,0,1,1
423,GFP_colonies:0423-2635,834,0.0000,0,0,2631.7818,2634.5432,2614,2618,34,34,0,0,1,1
424,GFP_colonies:0424-2639,1101,0.0000,0,0,3714.9405,2639.5945,3697,2620,37,39,0,0,1,1
425,GFP_colonies:0425-2647,921,255.0000,255,255,2528.1949,2646.7747,2511,2630,34,34,234855,234855,1,2
426,GFP_colonies:0426-2652,1092,192.6511,0,255,3481.0309,2649.4612,3465,2633,40,38,210375,210375,1,2
427,GFP_colonies:0427-2661,1556,192.5611,0,255,2762.6089,2657.9579,2743,2638,49,46,299625,299625,1,2
428,GFP_colonies:0428-2662,1536,199.8828,0,255,2984.0540,2659.6669,2964,2641,49,43,307020,307020,1,2
429,GFP_colonies:0429-2656,573,0.0000,0,0,3313.7775,2655.9468,3300,2642,27,28,0,0,1,1
430,GFP_colonies:0430-2657,561,154.0909,0,255,3057.1224,2653.3643,3047,2643,32,29,86445,86445,1,2
431,GFP_colonies:0431-2665,1291,191.2006,0,255,3535.5992,2661.4174,3518,2644,44,43,246840,246840,1,2
432,GFP_colonies:0432-2676,1245,0.0000,0,0,2460.3137,2675.5819,2440,2656,41,40,0,0,1,1
433,GFP_colonies:0433-2693,813,0.0000,0,0,3491.3180,2693.6218,3475,2677,35,32,0,0,1,1
434,GFP_colonies:0434-2709,941,0.0000,0,0,3395.3990,2709.8921,3379,2691,35,37,0,0,1,1
435,GFP_colonies:0435-2705,283,0.0000,0,0,3513.0371,2705.3481,3503,2694,19,22,0,0,1,1
436,GFP_colonies:0436-2725,1036,0.0000,0,0,2653.6400,2725.5290,2634,2708,40,35,0,0,1,1
437,GFP_colonies:0437-2747,1056,0.0000,0,0,2981.7955,2746.6212,2962,2728,39,38,0,0,1,1
438,GFP_colonies:0438-2756,1546,188.5285,0,255,3749.0109,2753.0923,3730,2733,46,46,291465,291465,1,2
439,GFP_colonies:0439-2758,986,0.0000,0,0,2915.3915,2758.2880,2896,2740,38,36,0,0,1,1
440,GFP_colonies:0440-2760,909,0.0000,0,0,3501.8135,2759.7453,3484,2744,35,33,0,0,1,1
441,GFP_colonies:0441-2761,508,0.0000,0,0,3465.2146,2761.2008,3451,2748,27,26,0,0,1,1
442,GFP_colonies:0442-2781,1619,136.0840,0,255,3260.4884,2783.4722,3243,2756,46,51,220320.0000,220320.0000,1,2
443,GFP_colonies:0443-2780,982,0.0000,0,0,2382.1823,2779.6141,2364,2762,35,36,0,0,1,1
444,GFP_colonies:0444-2808,1625,183.9138,0,255,3860.6792,2805.3404,3841,2786,50,45,298860,298860,1,2
445,GFP_colonies:0445-2799,363,0.0000,0,0,3343.6019,2799.4697,3332,2789,24,21,0,0,1,1
446,GFP_colonies:0446-2820,1718,192.9569,0,255,2876.3462,2816.6331,2856,2796,50,48,331500,331500,1,2
447,GFP_colonies:0447-2843,1417,0.0000,0,0,3800.1570,2843.1288,3779,2822,43,42,0,0,1,1
448,GFP_colonies:0448-2845,1565,0.0000,0,0,2789.0278,2846.9767,2763,2826,51,39,0,0,1,1
449,GFP_colonies:0449-2869,2046,80.2639,0,255,3443.5217,2876.2780,3429,2841,63,56,164220,164220,1,2
450,GFP_colonies:0450-2871,1076,0.0000,0,0,2519.2770,2871.1310,2500,2851,37,40,0,0,1,1
451,GFP_colonies:0451-2871,934,0.0000,0,0,3388.2794,2871.6253,3370,2855,37,32,0,0,1,1
452,GFP_colonies:0452-2882,1231,0.0000,0,0,2980.1718,2882.5959,2960,2862,40,40,0,0,1,1
453,GFP_colonies:0453-2882,1231,0.0000,0,0,3223.6771,2883.2035,3204,2863,41,39,0,0,1,1
454,GFP_colonies:0454-2872,192,255.0000,255,255,3916.2396,2872.1823,3907,2864,18,16,48960,48960,1,2
455,GFP_colonies:0455-2894,1457,191.4688,0,255,2937.5640,2891.9817,2919,2873,47,43,278970,278970,1,2
456,GFP_colonies:0456-2895,1295,0.0000,0,0,3645.9726,2895.5680,3625,2876,42,39,0,0,1,1
457,GFP_colonies:0457-2899,831,0.0000,0,0,3395.0704,2899.5373,3377,2885,36,29,0,0,1,1
458,GFP_colonies:0458-2937,1283,0.0000,0,0,3623.1680,2937.2155,3602,2917,42,40,0,0,1,1
459,GFP_colonies:0459-2950,2301,114.5893,0,255,3421.8414,2956.0445,3383,2920,67,60,263670,263670,1,2
460,GFP_colonies:0460-2944,1777,187.4114,0,255,2732.0781,2941.7098,2712,2921,51,47,333030,333030,1,2
461,GFP_colonies:0461-2946,1732,61.9833,0,255,3244.7399,2950.6449,3216,2923,53,47,107355,107355,1,2
462,GFP_colonies:0462-2964,1804,180.9313,0,255,3529.6609,2958.9477,3509,2939,51,51,326400,326400,1,2
463,GFP_colonies:0463-2993,409,0.0000,0,0,2919.1259,2993.3606,2907,2981,23,24,0,0,1,1
464,GFP_colonies:0464-3016,1288,0.0000,0,0,3434.4495,3015.7120,3414,2996,41,40,0,0,1,1
465,GFP_colonies:0465-3026,558,255.0000,255,255,2621.3656,3026.2007,2609,3012,25,28,142290,142290,1,2
466,GFP_colonies:0466-3046,710,127.8592,0,255,3081.7865,3041.4719,3071,3031,34,31,90780,90780,1,2
467,GFP_colonies:0467-3056,316,255.0000,255,255,2606.4462,3056.4494,2595,3047,23,19,80580,80580,1,2
468,GFP_colonies:0468-3077,1771,187.1824,0,255,3271.3015,3073.5631,3250,3054,53,46,331500,331500,1,2
469,GFP_colonies:0469-3077,191,255.0000,255,255,3577.0550,3077.1754,3567,3070,21,14,48705,48705,1,2
470,GFP_colonies:0470-3076,104,255.0000,255,255,2681.6827,3076.3173,2673,3071,17,10,26520,26520,1,2
471,GFP_colonies:0471-3150,410,255.0000,255,255,3279.1049,3150.4829,3263,3142,33,17,104550,104550,1,2
472,GFP_colonies:0472-3644,168,0.0000,0,0,1119.2976,3645.0238,1112,3635,15,19,0,0,1,1
473,GFP_colonies:0473-3698,519,0.0000,0,0,1400.1821,3697.1956,1387,3683,25,30,0,0,1,1
474,GFP_colonies:0474-3746,572,0.0000,0,0,1248.8846,3746.0629,1231,3736,39,21,0,0,1,1
475,GFP_colonies:0475-3877,410,0.0000,0,0,1111.1561,3879.8463,1099,3862,21,31,0,0,1,1
